"CERT","NAMEFULL","BRNUM","ADDRESBR","NAMEBR","BRSERTYP","BRCENM","CITYBR","CITY2BR","CSANAMBR","CSABR","CONSOLD","CNTYNAMB","CNTYNUMB","DEPSUMBR","USA","CNTRYNAB","BKMO","METROBR","CBSA_DIV_NAMB","DIVISIONB","MSANAMB","MSABR","MICROBR","NECNAMB","NECTABR","PLACENUM","SIMS_ACQUIRED_DATE","SIMS_DESCRIPTION","SIMS_ESTABLISHED_DATE","SIMS_LATITUDE","SIMS_LONGITUDE","SIMS_PROJECTION","STCNTYBR","STALPBR","STNAMEBR","STNUMBR","UNINUMBR","ZIPBR"
"3511","Wells Fargo Bank, National Association","5388","  421 North Orchard Avenue","  Orchard Branch","11","","  Boise","Boise","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","32474","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1958-10-18","                       43.608600","                     -116.243400","US_RoofTop","16001","ID","Idaho","16","230196","83706"
"3511","Wells Fargo Bank, National Association","5389","  246 Idaho Street","  American Falls Branch","11","","  American Falls","American Falls","","0","","Power","77","18638","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1952-06-30","                       42.783700","                     -112.852400","US_Streets","16077","ID","Idaho","16","230197","83211"
"3511","Wells Fargo Bank, National Association","5390","  109 South Broadway","  Blackfoot Branch","11","","  Blackfoot","Blackfoot","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bingham","11","35903","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1865-01-01","                       43.188600","                     -112.346900","US_Streets","16011","ID","Idaho","16","230198","83221"
"3511","Wells Fargo Bank, National Association","5391","  130 East Main Street","  Burley Branch","11","","  Burley","Burley","","0","","Cassia","31","31971","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1965-11-03","                       42.538100","                     -113.792800","US_Streets","16031","ID","Idaho","16","230201","83318"
"3511","Wells Fargo Bank, National Association","5392","  823 Cleveland Boulevard","  Caldwell Cleveland Branch","11","","  Caldwell","Caldwell","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","54378","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1963-01-24","                       43.664100","                     -116.689400","US_Streets","16027","ID","Idaho","16","230202","83605"
"3511","Wells Fargo Bank, National Association","5396","  102 West Main Street","  Emmett Branch","11","","  Emmett","Emmett","Boise City-Mountain Home-Ontario, ID-OR","147","","Gem","45","58981","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1865-01-01","                       43.875400","                     -116.500000","US_Streets","16045","ID","Idaho","16","230206","83617"
"3511","Wells Fargo Bank, National Association","5397","  3301 W Chinden Boulevard","  Garden City Branch","11","","  Garden City","Garden City","Boise City-Mountain Home-Ontario, ID-OR","147","","Ada","1","22095","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1964-06-08","                       43.622000","                     -116.238500","US_RoofTop","16001","ID","Idaho","16","230207","83714"
"3511","Wells Fargo Bank, National Association","5398","  102 E Walnut St","  Genesee Branch","11","","  Genesee","Genesee","Pullman-Moscow, WA-ID","446","","Latah","57","10617","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1936-06-01","                       46.550600","                     -116.928100","US_Streets","16057","ID","Idaho","16","230208","83832"
"3511","Wells Fargo Bank, National Association","5399","  445 Main Street","  Gooding Branch","11","","  Gooding","Gooding","","0","","Gooding","47","21699","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","T","1865-01-01","                       42.941200","                     -114.712800","US_Streets","16047","ID","Idaho","16","230209","83330"
"3511","Wells Fargo Bank, National Association","5400","  162 East Main Street","  Grangeville Branch","11","","  Grangeville","Grangeville","","0","","Idaho","49","33958","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1936-06-01","                       45.925500","                     -116.119000","US_Streets","16049","ID","Idaho","16","230210","83530"
"3511","Wells Fargo Bank, National Association","5401","  100 South Main Street","  Hailey Branch","11","","  Hailey","Hailey","","0","","Blaine","13","53658","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1939-01-23","                       43.519300","                     -114.315100","100","16013","ID","Idaho","16","230211","83333"
"3511","Wells Fargo Bank, National Association","5402","  320 A Street","  Idaho Falls Main Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","94728","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2004-02-20","M","1865-01-01","                       43.492300","                     -112.039800","US_Streets","16019","ID","Idaho","16","230212","83402"
"3511","Wells Fargo Bank, National Association","5404","  305 First Street","  Idaho Falls Eastside Branch","11","","  Idaho Falls","Idaho Falls","Idaho Falls-Rexburg-Blackfoot, ID","292","","Bonneville","19","21479","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2004-02-20","M","1956-03-14","                       43.497000","                     -112.028400","US_Streets","16019","ID","Idaho","16","230214","83401"
"3511","Wells Fargo Bank, National Association","5405","  100 East Main Street","  Jerome Branch","11","","  Jerome","Jerome","","0","","Jerome","53","35932","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1942-11-14","                       42.724100","                     -114.518300","US_Streets","16053","ID","Idaho","16","230215","83338"
"3511","Wells Fargo Bank, National Association","5406","  320 Idaho Street","  Kamiah Branch","11","","  Kamiah","Kamiah","","0","","Lewis","61","19289","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1952-05-01","                       46.203400","                     -116.074900","US_Zipcode","16061","ID","Idaho","16","230216","83536"
"3511","Wells Fargo Bank, National Association","5407","  100 Mckinley Avenue","  Kellogg Branch","11","","  Kellogg","Kellogg","","0","","Shoshone","79","15982","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1963-06-03","                       47.535600","                     -116.123800","US_Streets","16079","ID","Idaho","16","230217","83837"
"3511","Wells Fargo Bank, National Association","5408","  501 E Main Street","  Kendrick Branch","11","","  Kendrick","Kendrick","Pullman-Moscow, WA-ID","446","","Latah","57","10207","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1964-08-24","                       46.615200","                     -116.644000","US_Streets","16057","ID","Idaho","16","230218","83537"
"3511","Wells Fargo Bank, National Association","5409","  411 North Main Street","  Ketchum Branch","11","","  Ketchum","Ketchum","","0","","Blaine","13","161573","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","POINTADDRESS","1953-02-02","                       43.681300","                     -114.365200","92.43","16013","ID","Idaho","16","230219","83340"
"3511","Wells Fargo Bank, National Association","5410","  868 Main Street","  Lewiston Branch","11","","  Lewiston","Lewiston","","0","","Nez Perce","69","109887","1","  United States","0","1","","0","Lewiston, ID-WA","30300","0","","0","0","2004-02-20","M","1957-10-01","                       46.419700","                     -117.022000","US_Streets","16069","ID","Idaho","16","230221","83501"
"3511","Wells Fargo Bank, National Association","5411","  830 Washington Street","  Montpelier Branch","11","","  Montpelier","Montpelier","","0","","Bear Lake","7","21067","1","  United States","0","0","","0","","0","0","","0","0","2004-02-20","M","1865-01-01","                       42.317600","                     -111.307000","US_Streets","16007","ID","Idaho","16","230222","83254"
"3511","Wells Fargo Bank, National Association","5412","  221 South Main Street","  Moscow Branch","11","","  Moscow","Moscow","Pullman-Moscow, WA-ID","446","","Latah","57","70174","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1953-04-01","                       46.732800","                     -117.001400","US_Streets","16057","ID","Idaho","16","230223","83843"
"3511","Wells Fargo Bank, National Association","5413","  210 East Jackson Street","  Mountain Home Branch","11","","  Mountain Home","Mountain Home","Boise City-Mountain Home-Ontario, ID-OR","147","","Elmore","39","60085","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1865-01-01","                       43.131100","                     -115.692400","US_Streets","16039","ID","Idaho","16","230224","83647"
"3511","Wells Fargo Bank, National Association","5415","  103 12th Avenue South","  Nampa Branch","11","","  Nampa","Nampa","Boise City-Mountain Home-Ontario, ID-OR","147","","Canyon","27","77397","1","  United States","0","1","","0","Boise City, ID","14260","0","","0","0","2004-02-20","M","1865-01-01","                       43.578700","                     -116.559800","US_Streets","16027","ID","Idaho","16","230226","83651"
"3511","Wells Fargo Bank, National Association","5416","  2 South Main Street","  Payette Branch","11","","  Payette","Payette","Boise City-Mountain Home-Ontario, ID-OR","147","","Payette","75","25393","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1865-01-01","                       44.074800","                     -116.934900","US_Streets","16075","ID","Idaho","16","230227","83661"
"3511","Wells Fargo Bank, National Association","5419","  333 South Main Street","  Pocatello Main Branch","11","","  Pocatello","Pocatello","","0","","Bannock","5","108701","1","  United States","0","1","","0","Pocatello, ID","38540","0","","0","0","2004-02-20","M","1865-01-01","                       42.860300","                     -112.448500","US_Streets","16005","ID","Idaho","16","230232","83204"
"3511","Wells Fargo Bank, National Association","5420","  5 N State Street","  Preston Branch","11","","  Preston","Preston","","0","","Franklin","41","32699","1","  United States","0","1","","0","Logan, UT-ID","30860","0","","0","0","2004-02-20","M","1865-01-01","                       42.096300","                     -111.876700","US_Streets","16041","ID","Idaho","16","230233","83263"
"3511","Wells Fargo Bank, National Association","5421","  39 East Main Street","  Rexburg Branch","11","","  Rexburg","Rexburg","Idaho Falls-Rexburg-Blackfoot, ID","292","","Madison","65","83310","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1942-07-06","                       43.826100","                     -111.782600","US_Streets","16065","ID","Idaho","16","230234","83440"
"3511","Wells Fargo Bank, National Association","5422","  127 North State Street","  Rigby Branch","11","","  Rigby","Rigby","Idaho Falls-Rexburg-Blackfoot, ID","292","","Jefferson","51","26349","1","  United States","0","1","","0","Idaho Falls, ID","26820","0","","0","0","2004-02-20","M","1965-08-26","                       43.674600","                     -111.914900","US_Streets","16051","ID","Idaho","16","230235","83442"
"3511","Wells Fargo Bank, National Association","5423","  602 East Street","  Rupert Branch","11","","  Rupert","Rupert","","0","","Minidoka","67","36743","1","  United States","0","0","","0","","0","1","","0","0","2004-02-20","M","1961-03-03","                       42.707500","                     -113.617900","US_Zipcode","16067","ID","Idaho","16","230236","83350"
